county_name,year,month,Severity,Period,Data_Source,longitude,latitude,Season,Has_Occurrence
市南区,2019,12,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2020,1,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2020,2,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2020,3,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2020,4,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2020,5,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2020,6,1,5-6月,Original,120.395966,36.070892,3,0
市南区,2020,7,1,无发生,Filled,120.395966,36.070892,3,0
市南区,2020,8,1,7-8月,Original,120.395966,36.070892,3,0
市南区,2020,9,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2020,10,1,9-10月,Original,120.395966,36.070892,4,0
市南区,2020,11,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2020,12,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2021,1,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2021,2,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2021,3,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2021,4,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2021,5,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2021,6,1,5-6月,Original,120.395966,36.070892,3,0
市南区,2021,7,1,无发生,Filled,120.395966,36.070892,3,0
市南区,2021,8,1,7-8月,Original,120.395966,36.070892,3,0
市南区,2021,9,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2021,10,1,9-10月,Original,120.395966,36.070892,4,0
市南区,2021,11,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2021,12,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2022,1,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2022,2,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2022,3,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2022,4,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2022,5,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2022,6,2,5-6月,Original,120.395966,36.070892,3,1
市南区,2022,7,1,无发生,Filled,120.395966,36.070892,3,0
市南区,2022,8,1,7-8月,Original,120.395966,36.070892,3,0
市南区,2022,9,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2022,10,2,9-10月,Original,120.395966,36.070892,4,1
市南区,2022,11,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2022,12,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2023,1,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2023,2,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2023,3,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2023,4,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2023,5,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2023,6,1,5-6月,Original,120.395966,36.070892,3,0
市南区,2023,7,1,无发生,Filled,120.395966,36.070892,3,0
市南区,2023,8,1,7-8月,Original,120.395966,36.070892,3,0
市南区,2023,9,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2023,10,1,9-10月,Original,120.395966,36.070892,4,0
市南区,2023,11,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2023,12,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2024,1,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2024,2,1,无发生,Filled,120.395966,36.070892,1,0
市南区,2024,3,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2024,4,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2024,5,1,无发生,Filled,120.395966,36.070892,2,0
市南区,2024,6,1,5-6月,Original,120.395966,36.070892,3,0
市南区,2024,7,1,无发生,Filled,120.395966,36.070892,3,0
市南区,2024,8,1,7-8月,Original,120.395966,36.070892,3,0
市南区,2024,9,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2024,10,1,9-10月,Original,120.395966,36.070892,4,0
市南区,2024,11,1,无发生,Filled,120.395966,36.070892,4,0
市南区,2024,12,1,无发生,Filled,120.395966,36.070892,1,0
市北区,2019,1,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2019,2,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2019,3,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2019,4,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2019,5,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2019,6,1,5-6月,Original,120.355026,36.083819,3,0
市北区,2019,7,1,无发生,Filled,120.355026,36.083819,3,0
市北区,2019,8,1,7-8月,Original,120.355026,36.083819,3,0
市北区,2019,9,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2019,10,1,9-10月,Original,120.355026,36.083819,4,0
市北区,2019,11,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2019,12,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2020,1,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2020,2,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2020,3,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2020,4,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2020,5,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2020,6,1,5-6月,Original,120.355026,36.083819,3,0
市北区,2020,7,1,无发生,Filled,120.355026,36.083819,3,0
市北区,2020,8,1,7-8月,Original,120.355026,36.083819,3,0
市北区,2020,9,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2020,10,1,9-10月,Original,120.355026,36.083819,4,0
市北区,2020,11,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2020,12,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2021,1,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2021,2,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2021,3,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2021,4,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2021,5,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2021,6,1,5-6月,Original,120.355026,36.083819,3,0
市北区,2021,7,1,无发生,Filled,120.355026,36.083819,3,0
市北区,2021,8,1,7-8月,Original,120.355026,36.083819,3,0
市北区,2021,9,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2021,10,1,9-10月,Original,120.355026,36.083819,4,0
市北区,2021,11,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2021,12,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2022,1,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2022,2,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2022,3,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2022,4,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2022,5,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2022,6,2,5-6月,Original,120.355026,36.083819,3,1
市北区,2022,7,1,无发生,Filled,120.355026,36.083819,3,0
市北区,2022,8,1,7-8月,Original,120.355026,36.083819,3,0
市北区,2022,9,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2022,10,2,9-10月,Original,120.355026,36.083819,4,1
市北区,2022,11,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2022,12,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2023,1,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2023,2,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2023,3,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2023,4,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2023,5,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2023,6,1,5-6月,Original,120.355026,36.083819,3,0
市北区,2023,7,1,无发生,Filled,120.355026,36.083819,3,0
市北区,2023,8,1,7-8月,Original,120.355026,36.083819,3,0
市北区,2023,9,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2023,10,1,9-10月,Original,120.355026,36.083819,4,0
市北区,2023,11,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2023,12,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2024,1,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2024,2,1,无发生,Filled,120.355026,36.083819,1,0
市北区,2024,3,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2024,4,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2024,5,1,无发生,Filled,120.355026,36.083819,2,0
市北区,2024,6,1,5-6月,Original,120.355026,36.083819,3,0
市北区,2024,7,1,无发生,Filled,120.355026,36.083819,3,0
市北区,2024,8,1,7-8月,Original,120.355026,36.083819,3,0
市北区,2024,9,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2024,10,1,9-10月,Original,120.355026,36.083819,4,0
市北区,2024,11,1,无发生,Filled,120.355026,36.083819,4,0
市北区,2024,12,1,无发生,Filled,120.355026,36.083819,1,0
黄岛区,2019,1,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2019,2,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2019,3,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2019,4,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2019,5,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2019,6,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2019,7,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2019,8,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2019,9,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2019,10,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2019,11,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2019,12,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2020,1,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2020,2,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2020,3,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2020,4,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2020,5,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2020,6,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2020,7,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2020,8,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2020,9,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2020,10,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2020,11,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2020,12,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2021,1,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2021,2,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2021,3,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2021,4,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2021,5,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2021,6,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2021,7,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2021,8,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2021,9,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2021,10,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2021,11,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2021,12,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2022,1,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2022,2,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2022,3,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2022,4,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2022,5,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2022,6,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2022,7,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2022,8,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2022,9,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2022,10,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2022,11,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2022,12,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2023,1,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2023,2,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2023,3,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2023,4,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2023,5,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2023,6,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2023,7,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2023,8,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2023,9,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2023,10,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2023,11,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2023,12,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2024,1,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2024,2,1,无发生,Filled,119.995518,35.875138,1,0
黄岛区,2024,3,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2024,4,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2024,5,1,无发生,Filled,119.995518,35.875138,2,0
黄岛区,2024,6,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2024,7,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2024,8,1,无发生,Filled,119.995518,35.875138,3,0
黄岛区,2024,9,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2024,10,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2024,11,1,无发生,Filled,119.995518,35.875138,4,0
黄岛区,2024,12,1,无发生,Filled,119.995518,35.875138,1,0
崂山区,2019,1,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2019,2,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2019,3,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2019,4,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2019,5,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2019,6,1,5-6月,Original,120.467393,36.102569,3,0
崂山区,2019,7,1,无发生,Filled,120.467393,36.102569,3,0
崂山区,2019,8,1,7-8月,Original,120.467393,36.102569,3,0
崂山区,2019,9,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2019,10,1,9-10月,Original,120.467393,36.102569,4,0
崂山区,2019,11,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2019,12,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2020,1,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2020,2,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2020,3,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2020,4,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2020,5,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2020,6,1,5-6月,Original,120.467393,36.102569,3,0
崂山区,2020,7,1,无发生,Filled,120.467393,36.102569,3,0
崂山区,2020,8,1,7-8月,Original,120.467393,36.102569,3,0
崂山区,2020,9,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2020,10,1,9-10月,Original,120.467393,36.102569,4,0
崂山区,2020,11,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2020,12,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2021,1,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2021,2,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2021,3,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2021,4,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2021,5,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2021,6,1,5-6月,Original,120.467393,36.102569,3,0
崂山区,2021,7,1,无发生,Filled,120.467393,36.102569,3,0
崂山区,2021,8,1,7-8月,Original,120.467393,36.102569,3,0
崂山区,2021,9,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2021,10,1,9-10月,Original,120.467393,36.102569,4,0
崂山区,2021,11,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2021,12,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2022,1,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2022,2,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2022,3,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2022,4,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2022,5,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2022,6,2,5-6月,Original,120.467393,36.102569,3,1
崂山区,2022,7,1,无发生,Filled,120.467393,36.102569,3,0
崂山区,2022,8,1,7-8月,Original,120.467393,36.102569,3,0
崂山区,2022,9,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2022,10,2,9-10月,Original,120.467393,36.102569,4,1
崂山区,2022,11,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2022,12,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2023,1,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2023,2,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2023,3,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2023,4,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2023,5,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2023,6,1,5-6月,Original,120.467393,36.102569,3,0
崂山区,2023,7,1,无发生,Filled,120.467393,36.102569,3,0
崂山区,2023,8,1,7-8月,Original,120.467393,36.102569,3,0
崂山区,2023,9,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2023,10,1,9-10月,Original,120.467393,36.102569,4,0
崂山区,2023,11,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2023,12,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2024,1,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2024,2,1,无发生,Filled,120.467393,36.102569,1,0
崂山区,2024,3,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2024,4,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2024,5,1,无发生,Filled,120.467393,36.102569,2,0
崂山区,2024,6,2,5-6月,Original,120.467393,36.102569,3,1
崂山区,2024,7,1,无发生,Filled,120.467393,36.102569,3,0
崂山区,2024,8,1,7-8月,Original,120.467393,36.102569,3,0
崂山区,2024,9,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2024,10,1,9-10月,Original,120.467393,36.102569,4,0
崂山区,2024,11,1,无发生,Filled,120.467393,36.102569,4,0
崂山区,2024,12,1,无发生,Filled,120.467393,36.102569,1,0
李沧区,2019,1,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2019,2,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2019,3,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2019,4,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2019,5,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2019,6,1,5-6月,Original,120.421236,36.160023,3,0
李沧区,2019,7,1,无发生,Filled,120.421236,36.160023,3,0
李沧区,2019,8,1,7-8月,Original,120.421236,36.160023,3,0
李沧区,2019,9,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2019,10,1,9-10月,Original,120.421236,36.160023,4,0
李沧区,2019,11,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2019,12,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2020,1,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2020,2,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2020,3,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2020,4,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2020,5,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2020,6,1,5-6月,Original,120.421236,36.160023,3,0
李沧区,2020,7,1,无发生,Filled,120.421236,36.160023,3,0
李沧区,2020,8,1,7-8月,Original,120.421236,36.160023,3,0
李沧区,2020,9,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2020,10,1,9-10月,Original,120.421236,36.160023,4,0
李沧区,2020,11,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2020,12,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2021,1,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2021,2,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2021,3,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2021,4,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2021,5,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2021,6,1,5-6月,Original,120.421236,36.160023,3,0
李沧区,2021,7,1,无发生,Filled,120.421236,36.160023,3,0
李沧区,2021,8,1,7-8月,Original,120.421236,36.160023,3,0
李沧区,2021,9,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2021,10,1,9-10月,Original,120.421236,36.160023,4,0
李沧区,2021,11,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2021,12,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2022,1,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2022,2,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2022,3,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2022,4,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2022,5,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2022,6,2,5-6月,Original,120.421236,36.160023,3,1
李沧区,2022,7,1,无发生,Filled,120.421236,36.160023,3,0
李沧区,2022,8,1,7-8月,Original,120.421236,36.160023,3,0
李沧区,2022,9,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2022,10,1,9-10月,Original,120.421236,36.160023,4,0
李沧区,2022,11,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2022,12,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2023,1,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2023,2,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2023,3,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2023,4,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2023,5,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2023,6,2,5-6月,Original,120.421236,36.160023,3,1
李沧区,2023,7,1,无发生,Filled,120.421236,36.160023,3,0
李沧区,2023,8,1,7-8月,Original,120.421236,36.160023,3,0
李沧区,2023,9,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2023,10,1,9-10月,Original,120.421236,36.160023,4,0
李沧区,2023,11,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2023,12,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2024,1,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2024,2,1,无发生,Filled,120.421236,36.160023,1,0
李沧区,2024,3,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2024,4,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2024,5,1,无发生,Filled,120.421236,36.160023,2,0
李沧区,2024,6,1,5-6月,Original,120.421236,36.160023,3,0
李沧区,2024,7,1,无发生,Filled,120.421236,36.160023,3,0
李沧区,2024,8,1,7-8月,Original,120.421236,36.160023,3,0
李沧区,2024,9,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2024,10,1,9-10月,Original,120.421236,36.160023,4,0
李沧区,2024,11,1,无发生,Filled,120.421236,36.160023,4,0
李沧区,2024,12,1,无发生,Filled,120.421236,36.160023,1,0
城阳区,2019,1,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2019,2,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2019,3,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2019,4,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2019,5,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2019,6,1,5-6月,Original,120.389135,36.306833,3,0
城阳区,2019,7,1,无发生,Filled,120.389135,36.306833,3,0
城阳区,2019,8,1,7-8月,Original,120.389135,36.306833,3,0
城阳区,2019,9,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2019,10,1,9-10月,Original,120.389135,36.306833,4,0
城阳区,2019,11,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2019,12,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2020,1,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2020,2,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2020,3,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2020,4,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2020,5,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2020,6,1,5-6月,Original,120.389135,36.306833,3,0
城阳区,2020,7,1,无发生,Filled,120.389135,36.306833,3,0
城阳区,2020,8,1,7-8月,Original,120.389135,36.306833,3,0
城阳区,2020,9,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2020,10,1,9-10月,Original,120.389135,36.306833,4,0
城阳区,2020,11,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2020,12,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2021,1,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2021,2,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2021,3,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2021,4,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2021,5,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2021,6,1,5-6月,Original,120.389135,36.306833,3,0
城阳区,2021,7,1,无发生,Filled,120.389135,36.306833,3,0
城阳区,2021,8,1,7-8月,Original,120.389135,36.306833,3,0
城阳区,2021,9,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2021,10,1,9-10月,Original,120.389135,36.306833,4,0
城阳区,2021,11,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2021,12,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2022,1,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2022,2,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2022,3,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2022,4,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2022,5,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2022,6,2,5-6月,Original,120.389135,36.306833,3,1
城阳区,2022,7,1,无发生,Filled,120.389135,36.306833,3,0
城阳区,2022,8,1,7-8月,Original,120.389135,36.306833,3,0
城阳区,2022,9,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2022,10,1,9-10月,Original,120.389135,36.306833,4,0
城阳区,2022,11,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2022,12,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2023,1,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2023,2,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2023,3,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2023,4,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2023,5,1,无发生,Filled,120.389135,36.306833,2,0
城阳区,2023,6,1,5-6月,Original,120.389135,36.306833,3,0
城阳区,2023,7,1,无发生,Filled,120.389135,36.306833,3,0
城阳区,2023,8,2,7-8月,Original,120.389135,36.306833,3,1
城阳区,2023,9,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2023,10,1,9-10月,Original,120.389135,36.306833,4,0
城阳区,2023,11,1,无发生,Filled,120.389135,36.306833,4,0
城阳区,2023,12,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2024,1,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2024,2,1,无发生,Filled,120.389135,36.306833,1,0
城阳区,2024,3,1,无发生,Filled,120.389135,36.306833,2,0
